sale_id,date_id,product_id,customer_id,region_id,quantity,unit_price,cost,revenue
1595,20240721,P013,C0004,R01,6,74.22,58.39,445.32
1596,20230209,P012,C0342,R03,1,326.31,239.73,326.31
1597,20230209,P037,C0128,R02,3,255.5,152.31,766.5
1598,20231016,P010,C0474,R03,6,219.74,149.38,1318.44
1599,20230919,P009,C0480,R01,9,253.9,197.29,2285.1
1600,20230804,P007,C0472,R01,6,484.2,305.9,2905.2
1601,20230527,P002,C0110,R01,6,47.04,37.58,282.24
1602,20231202,P023,C0355,R04,1,80.45,45.34,80.45
1603,20230617,P039,C0037,R01,9,158.36,117.81,1425.24
1604,20230402,P040,C0480,R02,4,108.18,81.5,432.72
1605,20231219,P039,C0071,R04,2,158.36,117.81,316.72
1606,20240724,P021,C0289,R03,1,32.41,23.88,32.41
1607,20240724,P023,C0031,R02,3,80.45,45.34,241.35
1608,20241111,P029,C0439,R04,3,362.55,269.17,1087.65
1609,20231229,P014,C0381,R01,5,361.16,243.45,1805.8
1610,20240710,P026,C0268,R03,1,413.09,285.24,413.09
1611,20231211,P005,C0011,R01,7,347.75,175.99,2434.25
1612,20241123,P031,C0344,R02,1,360.1,199.58,360.1
1613,20230619,P025,C0328,R02,4,50.96,28.18,203.84
1614,20231222,P031,C0032,R04,6,360.1,199.58,2160.6
1615,20230710,P050,C0057,R02,1,125.59,75.59,125.59
1616,20241028,P020,C0166,R03,7,263.35,181.37,1843.45
1617,20240226,P044,C0188,R04,7,339.56,262.31,2376.92
1618,20241130,P017,C0342,R03,3,431.41,265.08,1294.23
1619,20230107,P045,C0482,R01,4,348.35,226.7,1393.4
1620,20230513,P002,C0019,R03,6,47.04,37.58,282.24
1621,20240710,P025,C0116,R03,7,50.96,28.18,356.72
1622,20230131,P013,C0468,R02,4,74.22,58.39,296.88
1623,20240618,P039,C0184,R01,9,158.36,117.81,1425.24
1624,20240301,P028,C0270,R02,9,28.68,21.15,258.12
1625,20240129,P042,C0033,R01,9,225.71,134.9,2031.39
1626,20241102,P006,C0010,R01,6,175.67,125.75,1054.02
1627,20231229,P003,C0080,R03,2,468.86,338.03,937.72
1628,20240312,P035,C0192,R02,2,231.63,118.3,463.26
1629,20241031,P018,C0320,R03,4,186.22,134.15,744.88
1630,20240704,P011,C0190,R03,9,169.75,94.4,1527.75
1631,20230323,P020,C0068,R03,3,263.35,181.37,790.05
1632,20231222,P005,C0475,R01,6,347.75,175.99,2086.5
1633,20230915,P019,C0348,R02,2,169.19,131.69,338.38
1634,20241218,P022,C0125,R02,1,473.23,260.98,473.23
1635,20240811,P019,C0427,R03,5,169.19,131.69,845.95
1636,20240607,P047,C0336,R01,8,175.98,109.93,1407.84
1637,20231022,P016,C0059,R02,2,404.23,243.04,808.46
1638,20230812,P024,C0436,R04,9,452.48,298.46,4072.32
1639,20240608,P041,C0097,R02,8,275.86,159.33,2206.88
1640,20230215,P004,C0496,R03,3,151.83,79.9,455.49
1641,20241028,P015,C0275,R04,1,490.49,345.6,490.49
1642,20230423,P025,C0149,R01,4,50.96,28.18,203.84
1643,20230821,P044,C0278,R04,8,339.56,262.31,2716.48
1644,20230117,P035,C0265,R04,3,231.63,118.3,694.89
1645,20231226,P014,C0009,R03,2,361.16,243.45,722.32
1646,20230811,P049,C0457,R02,7,57.48,35.39,402.36
1647,20241130,P019,C0283,R01,4,169.19,131.69,676.76
1648,20240323,P038,C0273,R04,6,306.14,171.05,1836.84
1649,20231231,P036,C0428,R03,5,369.88,186.86,1849.4
1650,20241105,P007,C0301,R02,2,484.2,305.9,968.4
1651,20231122,P030,C0008,R04,2,147.33,94.16,294.66
1652,20240411,P019,C0208,R03,9,169.19,131.69,1522.71
1653,20240218,P049,C0402,R03,2,57.48,35.39,114.96
1654,20240330,P025,C0125,R03,8,50.96,28.18,407.68
1655,20240808,P016,C0123,R01,8,404.23,243.04,3233.84
1656,20230821,P047,C0033,R02,1,175.98,109.93,175.98
1657,20230812,P040,C0001,R04,1,108.18,81.5,108.18
1658,20240216,P008,C0204,R02,4,59.74,43.97,238.96
1659,20240725,P018,C0006,R02,2,186.22,134.15,372.44
1660,20231201,P028,C0297,R04,1,28.68,21.15,28.68
1661,20230810,P016,C0439,R02,9,404.23,243.04,3638.07
1662,20230206,P019,C0005,R01,3,169.19,131.69,507.57
1663,20231005,P042,C0443,R04,1,225.71,134.9,225.71
1664,20230715,P017,C0080,R04,2,431.41,265.08,862.82
1665,20240428,P045,C0274,R03,8,348.35,226.7,2786.8
1666,20230830,P013,C0177,R02,5,74.22,58.39,371.1
1667,20231120,P007,C0338,R04,7,484.2,305.9,3389.4
1668,20241231,P027,C0321,R04,6,84.46,49.62,506.76
1669,20230711,P010,C0339,R01,1,219.74,149.38,219.74
1670,20230117,P034,C0438,R03,6,466.74,320.55,2800.44
1671,20240607,P036,C0445,R04,7,369.88,186.86,2589.16
1672,20240205,P025,C0136,R01,4,50.96,28.18,203.84
1673,20241205,P006,C0387,R04,8,175.67,125.75,1405.36
1674,20230122,P024,C0025,R04,8,452.48,298.46,3619.84
1675,20240418,P018,C0325,R04,7,186.22,134.15,1303.54
1676,20230430,P023,C0183,R01,2,80.45,45.34,160.9
1677,20230729,P006,C0168,R02,6,175.67,125.75,1054.02
1678,20231102,P029,C0467,R04,6,362.55,269.17,2175.3
1679,20230927,P025,C0338,R04,7,50.96,28.18,356.72
1680,20241204,P017,C0178,R02,6,431.41,265.08,2588.46
1681,20241117,P046,C0373,R04,2,32.5,22.65,65.0
1682,20231012,P024,C0095,R03,8,452.48,298.46,3619.84
1683,20241216,P011,C0033,R04,4,169.75,94.4,679.0
1684,20241106,P026,C0111,R03,9,413.09,285.24,3717.81
1685,20230815,P034,C0146,R02,8,466.74,320.55,3733.92
1686,20240116,P028,C0381,R01,3,28.68,21.15,86.04
1687,20240404,P003,C0441,R02,3,468.86,338.03,1406.58
1688,20230107,P011,C0231,R04,8,169.75,94.4,1358.0
1689,20230129,P038,C0272,R03,2,306.14,171.05,612.28
1690,20230202,P014,C0336,R01,9,361.16,243.45,3250.44
1691,20241007,P026,C0495,R04,4,413.09,285.24,1652.36
1692,20230320,P048,C0038,R01,6,211.76,145.97,1270.56
1693,20240403,P021,C0425,R01,3,32.41,23.88,97.23
1694,20240723,P039,C0135,R04,3,158.36,117.81,475.08
1695,20240621,P030,C0334,R02,3,147.33,94.16,441.99
1696,20240426,P008,C0235,R04,2,59.74,43.97,119.48
1697,20240305,P020,C0437,R04,8,263.35,181.37,2106.8
1698,20231012,P048,C0319,R02,9,211.76,145.97,1905.84
1699,20240530,P032,C0368,R03,8,281.99,195.71,2255.92
1700,20230409,P022,C0345,R04,3,473.23,260.98,1419.69
1701,20240201,P007,C0160,R01,7,484.2,305.9,3389.4
1702,20240503,P009,C0038,R04,2,253.9,197.29,507.8
1703,20230208,P045,C0150,R04,4,348.35,226.7,1393.4
1704,20230928,P001,C0400,R01,6,497.64,256.53,2985.84
1705,20230606,P029,C0308,R02,5,362.55,269.17,1812.75
1706,20230316,P008,C0029,R03,9,59.74,43.97,537.66
1707,20230510,P004,C0144,R03,4,151.83,79.9,607.32
1708,20241117,P035,C0076,R01,5,231.63,118.3,1158.15
1709,20230325,P003,C0145,R02,4,468.86,338.03,1875.44
1710,20230122,P045,C0229,R04,8,348.35,226.7,2786.8
1711,20240403,P040,C0064,R04,8,108.18,81.5,865.44
1712,20240622,P007,C0347,R04,3,484.2,305.9,1452.6
1713,20241207,P027,C0345,R04,1,84.46,49.62,84.46
1714,20240117,P001,C0269,R04,6,497.64,256.53,2985.84
1715,20240315,P027,C0328,R01,2,84.46,49.62,168.92
1716,20240826,P016,C0184,R04,2,404.23,243.04,808.46
1717,20230121,P038,C0261,R04,3,306.14,171.05,918.42
1718,20231030,P007,C0268,R02,8,484.2,305.9,3873.6
1719,20230325,P044,C0169,R04,3,339.56,262.31,1018.68
1720,20241020,P023,C0259,R03,7,80.45,45.34,563.15
1721,20240328,P041,C0227,R01,9,275.86,159.33,2482.74
1722,20240122,P011,C0033,R01,8,169.75,94.4,1358.0
1723,20240521,P042,C0377,R01,1,225.71,134.9,225.71
1724,20230914,P033,C0214,R03,7,63.32,50.52,443.24
1725,20240723,P050,C0050,R04,7,125.59,75.59,879.13
1726,20240610,P036,C0440,R01,8,369.88,186.86,2959.04
1727,20230611,P037,C0492,R03,5,255.5,152.31,1277.5
1728,20230612,P041,C0393,R02,9,275.86,159.33,2482.74
1729,20240607,P017,C0489,R04,9,431.41,265.08,3882.69
1730,20230928,P035,C0210,R03,8,231.63,118.3,1853.04
1731,20240506,P048,C0434,R04,6,211.76,145.97,1270.56
1732,20230727,P005,C0029,R02,6,347.75,175.99,2086.5
1733,20240622,P048,C0039,R03,1,211.76,145.97,211.76
1734,20240806,P032,C0347,R04,6,281.99,195.71,1691.94
1735,20230301,P003,C0100,R03,4,468.86,338.03,1875.44
1736,20240305,P047,C0173,R01,4,175.98,109.93,703.92
1737,20241018,P035,C0017,R04,2,231.63,118.3,463.26
1738,20240827,P014,C0056,R03,4,361.16,243.45,1444.64
1739,20231105,P048,C0226,R01,5,211.76,145.97,1058.8
1740,20240603,P031,C0046,R02,5,360.1,199.58,1800.5
1741,20240813,P031,C0067,R04,5,360.1,199.58,1800.5
1742,20230127,P017,C0197,R04,4,431.41,265.08,1725.64
1743,20241116,P024,C0142,R02,1,452.48,298.46,452.48
1744,20240715,P023,C0323,R01,8,80.45,45.34,643.6
1745,20230718,P018,C0023,R02,3,186.22,134.15,558.66
1746,20240122,P050,C0487,R04,2,125.59,75.59,251.18
1747,20231215,P014,C0094,R03,9,361.16,243.45,3250.44
1748,20241123,P050,C0242,R01,7,125.59,75.59,879.13
1749,20240619,P015,C0237,R01,9,490.49,345.6,4414.41
1750,20240113,P015,C0445,R01,2,490.49,345.6,980.98
1751,20240711,P006,C0407,R02,9,175.67,125.75,1581.03
1752,20240610,P027,C0411,R02,9,84.46,49.62,760.14
1753,20230602,P015,C0054,R03,9,490.49,345.6,4414.41
1754,20230725,P050,C0138,R03,4,125.59,75.59,502.36
1755,20240330,P036,C0473,R01,3,369.88,186.86,1109.64
1756,20230930,P008,C0333,R03,6,59.74,43.97,358.44
1757,20230824,P015,C0272,R02,3,490.49,345.6,1471.47
1758,20240604,P003,C0041,R03,9,468.86,338.03,4219.74
1759,20241108,P047,C0098,R02,3,175.98,109.93,527.94
1760,20241226,P013,C0183,R03,2,74.22,58.39,148.44
1761,20240515,P041,C0128,R04,8,275.86,159.33,2206.88
1762,20230427,P034,C0229,R02,6,466.74,320.55,2800.44
1763,20240121,P024,C0317,R04,8,452.48,298.46,3619.84
1764,20231210,P040,C0086,R02,7,108.18,81.5,757.26
1765,20240806,P032,C0256,R03,3,281.99,195.71,845.97
1766,20240130,P032,C0209,R04,8,281.99,195.71,2255.92
1767,20230305,P030,C0215,R03,1,147.33,94.16,147.33
1768,20241217,P049,C0374,R02,1,57.48,35.39,57.48
1769,20241221,P013,C0100,R04,8,74.22,58.39,593.76
1770,20230313,P001,C0049,R01,9,497.64,256.53,4478.76
1771,20231001,P034,C0201,R03,6,466.74,320.55,2800.44
1772,20231116,P015,C0436,R02,5,490.49,345.6,2452.45
1773,20231204,P044,C0258,R04,2,339.56,262.31,679.12
1774,20240101,P014,C0480,R03,9,361.16,243.45,3250.44
1775,20240509,P029,C0376,R04,6,362.55,269.17,2175.3
1776,20240829,P034,C0178,R03,8,466.74,320.55,3733.92
1777,20230615,P018,C0245,R03,9,186.22,134.15,1675.98
1778,20240627,P007,C0123,R03,9,484.2,305.9,4357.8
1779,20230111,P029,C0342,R04,8,362.55,269.17,2900.4
1780,20231028,P031,C0171,R04,8,360.1,199.58,2880.8
1781,20241229,P025,C0333,R03,3,50.96,28.18,152.88
1782,20230412,P038,C0136,R01,3,306.14,171.05,918.42
1783,20240229,P014,C0059,R01,2,361.16,243.45,722.32
1784,20240127,P008,C0193,R01,1,59.74,43.97,59.74
1785,20230802,P027,C0465,R02,4,84.46,49.62,337.84
1786,20241121,P002,C0268,R01,2,47.04,37.58,94.08
1787,20230329,P017,C0260,R04,2,431.41,265.08,862.82
1788,20240706,P037,C0373,R01,5,255.5,152.31,1277.5
1789,20240205,P014,C0461,R04,4,361.16,243.45,1444.64
1790,20240810,P025,C0095,R02,1,50.96,28.18,50.96
1791,20230215,P030,C0125,R04,9,147.33,94.16,1325.97
1792,20241102,P029,C0041,R04,4,362.55,269.17,1450.2
1793,20240407,P020,C0379,R04,5,263.35,181.37,1316.75
1794,20240814,P021,C0254,R01,7,32.41,23.88,226.87
1795,20231106,P022,C0007,R03,2,473.23,260.98,946.46
1796,20230327,P035,C0471,R04,8,231.63,118.3,1853.04
1797,20230402,P037,C0216,R01,2,255.5,152.31,511.0
1798,20241021,P016,C0069,R01,5,404.23,243.04,2021.15
1799,20241103,P050,C0069,R01,2,125.59,75.59,251.18
1800,20241214,P049,C0081,R03,2,57.48,35.39,114.96
1801,20230830,P043,C0030,R03,4,201.16,114.83,804.64
1802,20230102,P017,C0073,R03,4,431.41,265.08,1725.64
1803,20230813,P016,C0262,R03,8,404.23,243.04,3233.84
1804,20240811,P002,C0089,R02,6,47.04,37.58,282.24
1805,20230426,P004,C0403,R03,8,151.83,79.9,1214.64
1806,20241027,P021,C0208,R03,7,32.41,23.88,226.87
1807,20230413,P039,C0213,R03,4,158.36,117.81,633.44
1808,20230713,P034,C0322,R04,2,466.74,320.55,933.48
1809,20230615,P030,C0266,R04,9,147.33,94.16,1325.97
1810,20230331,P006,C0400,R03,2,175.67,125.75,351.34
1811,20241116,P017,C0293,R02,1,431.41,265.08,431.41
1812,20230502,P039,C0207,R04,8,158.36,117.81,1266.88
1813,20230523,P025,C0333,R01,9,50.96,28.18,458.64
1814,20230416,P005,C0077,R04,1,347.75,175.99,347.75
1815,20240303,P005,C0288,R01,7,347.75,175.99,2434.25
1816,20231101,P020,C0493,R04,2,263.35,181.37,526.7
1817,20231113,P016,C0047,R03,6,404.23,243.04,2425.38
1818,20240926,P041,C0110,R04,5,275.86,159.33,1379.3
1819,20230109,P037,C0200,R03,1,255.5,152.31,255.5
1820,20230314,P040,C0427,R03,2,108.18,81.5,216.36
1821,20231225,P009,C0210,R04,2,253.9,197.29,507.8
1822,20230811,P005,C0376,R01,6,347.75,175.99,2086.5
1823,20240220,P042,C0420,R01,1,225.71,134.9,225.71
1824,20240706,P002,C0154,R04,4,47.04,37.58,188.16
1825,20240105,P009,C0010,R03,5,253.9,197.29,1269.5
1826,20241216,P043,C0415,R01,2,201.16,114.83,402.32
1827,20230921,P036,C0353,R02,2,369.88,186.86,739.76
1828,20241120,P022,C0157,R03,7,473.23,260.98,3312.61
1829,20231114,P022,C0261,R04,7,473.23,260.98,3312.61
1830,20230325,P022,C0077,R03,6,473.23,260.98,2839.38
1831,20231114,P034,C0257,R02,1,466.74,320.55,466.74
1832,20230421,P029,C0471,R02,3,362.55,269.17,1087.65
1833,20230908,P038,C0488,R01,9,306.14,171.05,2755.26
1834,20240118,P046,C0131,R02,1,32.5,22.65,32.5
1835,20230107,P033,C0067,R03,2,63.32,50.52,126.64
1836,20240403,P018,C0455,R01,8,186.22,134.15,1489.76
1837,20230325,P007,C0228,R02,7,484.2,305.9,3389.4
1838,20230727,P001,C0163,R01,9,497.64,256.53,4478.76
1839,20240125,P033,C0015,R01,4,63.32,50.52,253.28
1840,20231110,P001,C0232,R04,4,497.64,256.53,1990.56
1841,20230122,P024,C0195,R01,7,452.48,298.46,3167.36
1842,20240214,P004,C0349,R01,1,151.83,79.9,151.83
1843,20240529,P004,C0030,R02,9,151.83,79.9,1366.47
1844,20230507,P018,C0359,R03,2,186.22,134.15,372.44
1845,20241130,P027,C0338,R03,1,84.46,49.62,84.46
1846,20230114,P043,C0331,R02,7,201.16,114.83,1408.12
1847,20230112,P032,C0427,R03,6,281.99,195.71,1691.94
1848,20230328,P033,C0497,R01,3,63.32,50.52,189.96
1849,20240607,P028,C0316,R04,1,28.68,21.15,28.68
1850,20240620,P042,C0486,R01,5,225.71,134.9,1128.55
1851,20231028,P041,C0296,R01,4,275.86,159.33,1103.44
1852,20230831,P036,C0449,R04,5,369.88,186.86,1849.4
1853,20230502,P006,C0413,R02,1,175.67,125.75,175.67
1854,20230527,P016,C0330,R01,1,404.23,243.04,404.23
1855,20240720,P034,C0220,R01,5,466.74,320.55,2333.7
1856,20231222,P023,C0377,R02,6,80.45,45.34,482.7
1857,20241115,P050,C0479,R01,5,125.59,75.59,627.95
1858,20240922,P042,C0147,R01,2,225.71,134.9,451.42
1859,20231105,P024,C0259,R03,9,452.48,298.46,4072.32
1860,20241125,P049,C0292,R02,5,57.48,35.39,287.4
1861,20231015,P013,C0299,R01,5,74.22,58.39,371.1
1862,20231103,P018,C0143,R01,9,186.22,134.15,1675.98
1863,20240816,P013,C0481,R04,3,74.22,58.39,222.66
1864,20241223,P049,C0425,R04,5,57.48,35.39,287.4
1865,20241023,P037,C0235,R04,5,255.5,152.31,1277.5
1866,20240702,P043,C0115,R01,2,201.16,114.83,402.32
1867,20231218,P039,C0365,R01,4,158.36,117.81,633.44
1868,20231108,P042,C0090,R04,2,225.71,134.9,451.42
1869,20230228,P017,C0208,R03,5,431.41,265.08,2157.05
1870,20241004,P015,C0164,R03,2,490.49,345.6,980.98
1871,20241214,P018,C0481,R03,9,186.22,134.15,1675.98
1872,20230204,P023,C0084,R03,6,80.45,45.34,482.7
1873,20240320,P030,C0077,R02,8,147.33,94.16,1178.64
1874,20230403,P034,C0161,R04,9,466.74,320.55,4200.66
1875,20230726,P004,C0005,R01,8,151.83,79.9,1214.64
1876,20231219,P003,C0485,R04,5,468.86,338.03,2344.3
1877,20231128,P007,C0078,R03,5,484.2,305.9,2421.0
1878,20241225,P018,C0091,R01,6,186.22,134.15,1117.32
1879,20230608,P042,C0087,R02,1,225.71,134.9,225.71
1880,20230124,P007,C0270,R04,8,484.2,305.9,3873.6
1881,20240208,P040,C0104,R01,2,108.18,81.5,216.36
1882,20240530,P006,C0452,R01,6,175.67,125.75,1054.02
1883,20231230,P022,C0487,R03,9,473.23,260.98,4259.07
1884,20240117,P001,C0500,R03,3,497.64,256.53,1492.92
1885,20240615,P004,C0339,R04,2,151.83,79.9,303.66
1886,20230601,P046,C0175,R02,5,32.5,22.65,162.5
1887,20240715,P049,C0054,R01,9,57.48,35.39,517.32
1888,20241119,P050,C0388,R03,6,125.59,75.59,753.54
1889,20240830,P043,C0478,R04,8,201.16,114.83,1609.28
1890,20240908,P029,C0211,R03,8,362.55,269.17,2900.4
1891,20240224,P021,C0095,R04,7,32.41,23.88,226.87
1892,20230907,P026,C0223,R03,5,413.09,285.24,2065.45
1893,20230427,P014,C0009,R02,2,361.16,243.45,722.32
1894,20240526,P009,C0053,R01,5,253.9,197.29,1269.5
1895,20240731,P047,C0077,R03,7,175.98,109.93,1231.86
1896,20231201,P012,C0206,R01,7,326.31,239.73,2284.17
1897,20240222,P042,C0316,R04,2,225.71,134.9,451.42
1898,20231022,P006,C0302,R02,7,175.67,125.75,1229.69
1899,20240106,P020,C0310,R01,6,263.35,181.37,1580.1
1900,20230705,P024,C0330,R03,7,452.48,298.46,3167.36
1901,20230903,P027,C0112,R01,8,84.46,49.62,675.68
1902,20240928,P038,C0351,R01,4,306.14,171.05,1224.56
1903,20230925,P008,C0165,R04,1,59.74,43.97,59.74
1904,20241004,P001,C0279,R02,8,497.64,256.53,3981.12
1905,20230825,P049,C0027,R02,8,57.48,35.39,459.84
1906,20240613,P049,C0070,R01,3,57.48,35.39,172.44
1907,20240705,P024,C0218,R01,3,452.48,298.46,1357.44
1908,20230121,P047,C0450,R04,5,175.98,109.93,879.9
1909,20240603,P007,C0365,R01,3,484.2,305.9,1452.6
1910,20230410,P019,C0189,R04,5,169.19,131.69,845.95
1911,20240422,P022,C0333,R02,8,473.23,260.98,3785.84
1912,20240821,P035,C0435,R02,1,231.63,118.3,231.63
1913,20231025,P030,C0306,R04,2,147.33,94.16,294.66
1914,20240609,P029,C0124,R01,2,362.55,269.17,725.1
1915,20231130,P022,C0019,R02,4,473.23,260.98,1892.92
1916,20230102,P011,C0257,R03,9,169.75,94.4,1527.75
1917,20240110,P020,C0296,R04,2,263.35,181.37,526.7
1918,20231020,P029,C0416,R02,9,362.55,269.17,3262.95
1919,20240706,P041,C0022,R02,7,275.86,159.33,1931.02
1920,20231114,P042,C0368,R02,8,225.71,134.9,1805.68
1921,20240516,P034,C0477,R03,1,466.74,320.55,466.74
1922,20240116,P001,C0450,R03,5,497.64,256.53,2488.2
1923,20240914,P031,C0040,R03,9,360.1,199.58,3240.9
1924,20230114,P030,C0038,R01,4,147.33,94.16,589.32
1925,20240518,P048,C0048,R04,2,211.76,145.97,423.52
1926,20230819,P018,C0183,R01,6,186.22,134.15,1117.32
1927,20230325,P017,C0075,R03,2,431.41,265.08,862.82
1928,20230510,P038,C0209,R04,3,306.14,171.05,918.42
1929,20230525,P014,C0183,R01,8,361.16,243.45,2889.28
1930,20230128,P023,C0435,R01,3,80.45,45.34,241.35
1931,20230307,P025,C0107,R01,2,50.96,28.18,101.92
1932,20230612,P015,C0188,R03,6,490.49,345.6,2942.94
1933,20230817,P046,C0264,R02,3,32.5,22.65,97.5
1934,20230918,P022,C0086,R04,1,473.23,260.98,473.23
1935,20240324,P003,C0324,R03,3,468.86,338.03,1406.58
1936,20240228,P019,C0331,R04,6,169.19,131.69,1015.14
1937,20240404,P044,C0456,R03,3,339.56,262.31,1018.68
1938,20241106,P034,C0137,R01,9,466.74,320.55,4200.66
1939,20231028,P035,C0346,R01,7,231.63,118.3,1621.41
1940,20231030,P050,C0386,R02,5,125.59,75.59,627.95
1941,20231014,P001,C0336,R02,2,497.64,256.53,995.28
1942,20240130,P021,C0095,R04,9,32.41,23.88,291.69
1943,20230110,P029,C0326,R02,5,362.55,269.17,1812.75
1944,20241207,P006,C0245,R02,7,175.67,125.75,1229.69
1945,20240921,P037,C0469,R04,9,255.5,152.31,2299.5
1946,20230927,P001,C0090,R03,4,497.64,256.53,1990.56
1947,20240814,P001,C0059,R02,9,497.64,256.53,4478.76
1948,20240827,P027,C0403,R03,1,84.46,49.62,84.46
1949,20231227,P021,C0028,R01,6,32.41,23.88,194.46
1950,20230914,P016,C0072,R02,2,404.23,243.04,808.46
1951,20230513,P044,C0270,R01,8,339.56,262.31,2716.48
1952,20231003,P040,C0024,R01,5,108.18,81.5,540.9
1953,20241113,P026,C0112,R03,3,413.09,285.24,1239.27
1954,20240527,P016,C0300,R04,2,404.23,243.04,808.46
1955,20231109,P028,C0485,R02,8,28.68,21.15,229.44
1956,20240729,P001,C0056,R03,7,497.64,256.53,3483.48
1957,20231011,P036,C0474,R04,9,369.88,186.86,3328.92
1958,20230501,P010,C0223,R01,8,219.74,149.38,1757.92
1959,20230417,P043,C0120,R02,4,201.16,114.83,804.64
1960,20241117,P017,C0179,R01,2,431.41,265.08,862.82
1961,20230723,P023,C0288,R01,2,80.45,45.34,160.9
1962,20230614,P007,C0434,R02,2,484.2,305.9,968.4
1963,20231101,P044,C0425,R04,6,339.56,262.31,2037.36
1964,20240511,P007,C0450,R04,7,484.2,305.9,3389.4
1965,20240923,P044,C0281,R02,6,339.56,262.31,2037.36
1966,20240709,P015,C0372,R02,2,490.49,345.6,980.98
1967,20230605,P034,C0492,R03,4,466.74,320.55,1866.96
1968,20240102,P046,C0189,R03,3,32.5,22.65,97.5
1969,20241219,P045,C0066,R01,4,348.35,226.7,1393.4
1970,20240911,P004,C0298,R02,5,151.83,79.9,759.15
1971,20230908,P014,C0449,R04,7,361.16,243.45,2528.12
1972,20231130,P014,C0420,R01,9,361.16,243.45,3250.44
1973,20241003,P016,C0249,R01,2,404.23,243.04,808.46
1974,20240525,P007,C0076,R01,8,484.2,305.9,3873.6
1975,20231020,P032,C0137,R01,3,281.99,195.71,845.97
1976,20230120,P019,C0164,R04,9,169.19,131.69,1522.71
1977,20231009,P002,C0233,R01,4,47.04,37.58,188.16
1978,20230101,P010,C0255,R02,3,219.74,149.38,659.22
1979,20230429,P050,C0476,R03,6,125.59,75.59,753.54
1980,20230204,P017,C0294,R04,9,431.41,265.08,3882.69
1981,20230717,P037,C0417,R02,7,255.5,152.31,1788.5
1982,20240429,P012,C0170,R02,4,326.31,239.73,1305.24
1983,20230228,P006,C0317,R02,3,175.67,125.75,527.01
1984,20230610,P022,C0174,R03,4,473.23,260.98,1892.92
1985,20241121,P032,C0470,R03,3,281.99,195.71,845.97
1986,20230725,P041,C0345,R03,3,275.86,159.33,827.58
1987,20230112,P020,C0445,R02,9,263.35,181.37,2370.15
1988,20240504,P001,C0018,R03,4,497.64,256.53,1990.56
1989,20231003,P047,C0070,R01,9,175.98,109.93,1583.82
1990,20241123,P006,C0338,R03,5,175.67,125.75,878.35
1991,20230830,P019,C0116,R04,7,169.19,131.69,1184.33
1992,20230804,P018,C0080,R02,5,186.22,134.15,931.1
1993,20230908,P006,C0015,R02,1,175.67,125.75,175.67
1994,20230506,P045,C0176,R01,2,348.35,226.7,696.7
1995,20230805,P033,C0456,R03,5,63.32,50.52,316.6
1996,20231102,P023,C0269,R03,6,80.45,45.34,482.7
1997,20230704,P023,C0119,R04,7,80.45,45.34,563.15
1998,20230208,P026,C0299,R01,2,413.09,285.24,826.18
1999,20230811,P013,C0188,R04,9,74.22,58.39,667.98
2000,20230703,P007,C0057,R04,6,484.2,305.9,2905.2
2001,20240509,P015,C0199,R02,2,490.49,345.6,980.98
2002,20240302,P044,C0017,R02,2,339.56,262.31,679.12
2003,20230627,P027,C0434,R03,3,84.46,49.62,253.38
2004,20240303,P026,C0288,R03,1,413.09,285.24,413.09
2005,20231021,P033,C0406,R04,9,63.32,50.52,569.88
2006,20230531,P015,C0055,R03,4,490.49,345.6,1961.96
2007,20240119,P036,C0499,R04,5,369.88,186.86,1849.4
2008,20240929,P045,C0441,R03,7,348.35,226.7,2438.45
2009,20231104,P027,C0269,R03,1,84.46,49.62,84.46
2010,20231202,P005,C0303,R02,3,347.75,175.99,1043.25
2011,20240110,P002,C0087,R02,3,47.04,37.58,141.12
2012,20230108,P033,C0318,R02,2,63.32,50.52,126.64
2013,20231207,P016,C0438,R02,8,404.23,243.04,3233.84
2014,20230509,P023,C0029,R01,5,80.45,45.34,402.25
2015,20241030,P038,C0022,R02,1,306.14,171.05,306.14
2016,20231218,P016,C0321,R01,2,404.23,243.04,808.46
2017,20231224,P014,C0285,R02,1,361.16,243.45,361.16
2018,20240531,P029,C0048,R03,6,362.55,269.17,2175.3
2019,20240509,P026,C0005,R04,9,413.09,285.24,3717.81
2020,20230327,P035,C0250,R03,7,231.63,118.3,1621.41
2021,20230624,P015,C0163,R03,5,490.49,345.6,2452.45
2022,20230712,P003,C0202,R01,3,468.86,338.03,1406.58
2023,20231107,P023,C0467,R02,8,80.45,45.34,643.6
2024,20230429,P029,C0101,R04,4,362.55,269.17,1450.2
2025,20230806,P034,C0071,R04,9,466.74,320.55,4200.66
2026,20240302,P033,C0430,R02,5,63.32,50.52,316.6
